"product_name","unit_price","total_price","size_amount","unit_name","store_id","image_url","merchant_productid","brand_name"
"Silk Organic Dairy Free Soy Beverage Original 946 ml",NULL,"$3.79",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/cab05de4-01b6-417f-a3a1-aa61099f39f1/300x300.jpg","0df21dab-b2f3-41bd-9226-9bcc092f1e7f","Silk"
"Silk Soy Coffee Creamer Original 473 ml",NULL,"$3.69",473.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b095803f-bb90-4a52-adc7-ba86b1d9d4d2/300x300.jpg","d8929286-f3a0-4bb5-82c6-c593a9175ab9","Silk"
"Compliments Balance Non Hydrogenated Margarine Original 1.7 kg",NULL,"$11.99",1.7,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3226fe29-69e3-4575-a8cf-1959b2acc181/300x300.jpg","ef3ba1da-1543-43c6-866b-bf494df6906f","Compliments"
"Compliments Balance Non-Hydrogenated Margarine 1.81 kg",NULL,"$11.99",1.81,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/964a2cdf-294d-46ea-8c3f-c64e774c4e31/300x300.jpg","3caf487b-6949-4574-9b9a-cb0994d70cfc","Compliments Balance"
"Kikkoman Soy Sauce Less Sodium 296 ml",NULL,"$5.98",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b8348a5d-6edd-4821-83d0-fb3ba1e374e7/300x300.jpg","56a7c6ba-da97-4166-84ab-e3ee01018f28","Kikkoman"
"Kikkoman Soy Sauce 591 ml",NULL,"$6.98",591.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/7898ca81-7ded-476d-a832-93e8ccb46a01/300x300.jpg","020be5b3-376c-42dc-aec4-0fea82b23d43","Kikkoman"
"Wowbutter Spread Toasted Soy Creamy 500 g",NULL,"$6.29",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/cce3e592-322b-400b-8862-3887e7a4a11c/300x300.jpg","b61a6086-4cbf-4ed0-93b4-9a0f353a54af","Wowbutter"
"Kikkoman Soy Sauce Less Sodium 591 ml",NULL,"$9.99",591.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d27ff9f1-fbb2-4337-94dc-e3d6861ce444/300x300.jpg","1c524d37-536e-44fa-92cf-f24f84b82605","Kikkoman"
"VH Soya Sauce 380 ml",NULL,"$3.98",380.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f8ff26ed-6552-40e5-8deb-22a307ec0dcd/300x300.jpg","83297fd8-8b0d-43dd-83d5-29cb1e929e24","VH"
"Kikkoman Soy Sauce 296 ml",NULL,"$3.98",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/11ebaef1-916f-4e1f-8a3a-fe60e7d25ecb/300x300.jpg","b54c0d44-f8a1-492a-95d5-014afd5fc157","Kikkoman"
"San-J Organic Gluten-Free Soy Sauce Tamari 296 ml",NULL,"$8.79",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/a87c8c4e-1687-4535-8281-cfa6645cb4df/300x300.jpg","d0935eb2-8342-4ca9-9ca1-82302074e025","San-J"
"Kikkoman Gluten-Free Preservative-Free Soy Sauce 296 ml",NULL,"$7.29",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ca68ef23-dee6-463f-a3e0-44e623136f92/300x300.jpg","1896b470-a042-45db-973a-23627c098539","Kikkoman"
"VH Soya Sauce Light 380 ml",NULL,"$3.98",380.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5b93cf28-e280-4d9b-a7d9-6c58a9d21819/300x300.jpg","843fe662-7fb7-4c43-85d3-767d2f6eedb6","VH"
"Compliments Gluten-Free Soy Sauce 30% Less Salt 450 ml",NULL,"$3.29",450.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5034c391-2f26-423b-b2c4-bb33848a1d33/300x300.jpg","832ed4d9-73e8-4752-884c-1b4c74244c59","Compliments"
"Amy's Kitchen Organic Chili With Tofu Medium Heat 398 ml",NULL,"$6.29",398.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/45446078-6e9d-4585-b953-01d4d1a3dc8b/300x300.jpg","f4d3d827-225e-42e7-834d-43573d6ccf57","Amy's Kitchen"
"Naked Natural Foods Organic Gluten-Free Black Soy Sauce Substitute 296 ml",NULL,"$7.99",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e2515b81-9413-4d32-a3d6-02545c5e6fc4/300x300.jpg","26985efa-4cbc-4977-873b-dfd4919ad468","Naked Natural Foods"
"Campbell's Rich & Thick Stock Ginger Garlic & Soy 500 ml",NULL,"$4.69",500.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/0f9cc2ab-3183-482e-912f-5d5b79c8663b/300x300.jpg","78e4ba00-b024-4a63-869a-eb5cb88126c1","Campbell's"
"San-J Gluten-Free Soy Sauce Light Tamari 296 ml",NULL,"$8.79",296.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/bd58ab58-11a8-4997-b806-425249323a65/300x300.jpg","01147a41-42a1-4e11-a559-abe6b8dbe42b","San-J"
"Kikkoman Soya Sauce Dispenser Naturally Brewed 148 ml",NULL,"$5.49",148.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5f1ec73f-adfa-4185-8b3e-101a076d3141/300x300.jpg","20c42d6f-4f4f-495e-9ed2-c5656a25627a","Kikkoman"
"Compliments Coconut Milk 400 ml",NULL,"$2.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/842673ad-7ca5-40f5-9eda-e3888a7b599e/300x300.jpg","a9680d39-bff1-4d07-a822-ffb3afcf773b","Compliments"
"Grace Coconut Milk 400 ml",NULL,"$2.99",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/edce9bd0-dc0d-4bcc-9d77-eb5d6d587d6b/300x300.jpg","29390f35-4616-4faa-8724-8a375974aa32","Grace"
"Aroy-D Canned Coconut Milk 400 ml",NULL,"$1.98",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/1a0c5474-c882-4190-8a87-7d53030b176b/300x300.jpg","49d8fbb4-60cc-4bcc-8301-309857f48705","Aroy-D"
"Silk Dairy-Free Coconut Beverage Unsweetened Original 1.89 L",NULL,"$5.49",1.89,"L",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f90dfaca-b26c-494b-9e47-8ced84cfb269/300x300.jpg","be432f27-8c72-43bd-8aff-777604497ec3","Silk"
"Thai Kitchen Coconut Milk Unsweetened 160 ml",NULL,"$1.99",160.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/0581fcdb-9f50-42f3-b19f-14b939c49cef/300x300.jpg","7fa65a66-9a54-48f8-b1b3-ad512c2c5741","Thai Kitchen"
"Compliments Light Coconut Milk 400 ml",NULL,"$2.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/83356e60-4b46-4b6f-ba15-49997439dcd6/300x300.jpg","07811a37-0a57-4278-ab7e-f3ae0df5c390","Compliments"
"Thai Kitchen Gluten-Free Coconut Milk 400 ml",NULL,"$2.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8d053eef-1734-4448-806e-45900c9ef736/300x300.jpg","921ae7fd-60fb-4aa7-baf7-2466db2ff3e9","Thai Kitchen"
"Thai Kitchen Organic Coconut Milk Unsweetened 400 ml",NULL,"$5.79",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4d0f8901-5600-4e24-990b-48cb528722b0/300x300.jpg","89368e74-65ea-461f-9a56-66d815adc2e6","Thai Kitchen"
"Eight Treasures Coconut Milk 400 ml",NULL,"$2.29",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f1415145-3c24-4f31-9437-71157fb57725/300x300.jpg","8a00356a-54f1-41e5-891d-65a80193d2eb","Eight Treasures"
"Thai Kitchen Pure Coconut Milk Lite 400 ml",NULL,"$2.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b70c4dff-3fb4-4f59-8fc5-4e9009554f86/300x300.jpg","9ecd0df7-375e-4c96-8c7a-504340862f6d","Thai Kitchen"
"Globe Coconut Milk 400 ml",NULL,"$1.69",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5b2ec934-a561-48b8-b645-6bfcf25da9aa/300x300.jpg","270cd8f0-cb59-4a95-bf22-afd8e779a283","Globe"
"Thai Kitchen Organic Coconut Milk Lite 400 ml",NULL,"$5.79",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/44b38704-3b73-484d-b228-1394dfe5d16e/300x300.jpg","07f89348-f331-41ab-b108-a6be9d78a593","Thai Kitchen"
"Grace Coconut Milk Powder 50 g",NULL,"$1.49",50.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/063ea81b-7806-4aa4-8429-901c42a4c1ce/300x300.jpg","55332b0a-5437-4c9a-af2d-fd34897a4e5f","Grace"
"Grace Coconut Milk Powder 300 g",NULL,"$5.79",300.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c6851b64-fd02-4943-909d-8990b79ecc8d/300x300.jpg","9c7ff8b2-f9b1-4bec-9aae-191fa7a6a458","Grace"
"Grace Lite Coconut Milk 400 ml",NULL,"$2.29",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c4e83622-c0a7-46e2-8ffe-0238c83fe756/300x300.jpg","febe97b4-f564-4f06-9f48-c0ed7f7b2be9","Grace"
"Compliments Organic Coconut Milk 400 ml",NULL,"$3.79",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5a9e7df2-4948-4717-a2ea-82b69356c9ee/300x300.jpg","6776f76e-c603-401c-87cc-73297696088f","Compliments"
"Kosa Coconut Cream 400 ml (can)",NULL,"$3.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/28a965ec-2e2a-4b55-87b8-71bc83fd8403/300x300.jpg","46d9861e-f6a8-46ce-9bc8-d32587d7efc9","KOSA"
"Kosa Light Coconut Milk 400 ml",NULL,"$1.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/24d0b869-b62d-44ff-978e-a7ba136cdb53/300x300.jpg","5020272e-eb6a-4fbb-844d-af910b88094e","Kosa"
"Blue Monkey Organic Coconut Cream 400 ml (can)",NULL,"$3.49",400.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/77f3bf8b-6e08-4fa7-b239-e62353e2d545/300x300.jpg","07d7def6-4589-40ba-83e3-ada76eb29983","Blue Monkey"
"Silk Organic Dairy-Free Coconut Beverage Unsweetened 946 ml",NULL,"$3.79",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/76437667-85cf-4433-93f4-d62d02e73294/300x300.jpg","08fbd45a-03a6-4786-9b4e-71581e908282","Silk"
"Silk Gluten-Free Beverage Coconut Original 1.89 L",NULL,"$5.49",1.89,"L",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2438cfae-7dc7-4ad7-b7cc-82f630b4f528/300x300.jpg","6e29b2b2-9373-4fa0-9691-73b7deba7aa4","Silk"
"Silk Gluten-Free Beverage Almond & Coconut Unsweetened 1.89 L",NULL,"$5.49",1.89,"L",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5418c500-ca1a-4a94-829c-4cb77ac96615/300x300.jpg","756d3bdd-0e5b-482c-846d-a77c9c54f9a4","Silk"
"The Cultured Coconut Organic Probiotic Coconut Milk 460 ml",NULL,"$17.99",460.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/29ac299a-bc22-47fa-b930-fdc788feee3b/300x300.jpg","4dbc36a3-dbdc-4416-8610-fcb5ff883c07","The Cultured Coconut"
"Coconut Dream Non Dairy Coconut Beverage Original Unsweetened 946 ml",NULL,"$3.29",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/a08b0676-0c39-4e8a-9833-5a869e568e9d/300x300.jpg","a12c0db7-71c0-479b-a041-c65aaed0a3f1","Coconut Dream"
"Silk Plant Based Beverage Aseptic Oat & Coconut 946 ml",NULL,"$4.99",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/40bb3806-b747-49a0-a2f3-75db3cae02b2/300x300.jpg","03ed45b2-b029-4bfd-beac-549935fe317f","Silk"
"So Delicious Dairy-Free Seasonal Beverage Holiday Nog Coconut 946 ml",NULL,"$5.29",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c87cf4c1-add2-46d4-a487-a2b5a94bfe01/300x300.jpg","44b20f09-813a-4df6-aa9e-7da3a8cb3db9","So Delicious"
"Riviera Coconut Milk Kefir Plain 946 ml (bottle)",NULL,"$5.99",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b6369941-0404-4b54-a97f-c45b988b8c4b/300x300.jpg","7eea17fd-06c4-4281-8798-6aa87f83b3d4","Riviera"
"Riviera Vegan Delight Coconut Milk Vanilla 650 g",NULL,"$5.99",650.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e63ee412-c9bb-417e-8114-98042eab774f/300x300.jpg","a8c4cf4e-e5df-4d9d-bfbb-4f8b17f7213f","Riviera"
"Riviera Vegan Delight Coconut Milk Mango & Passion Fruit 4 x 120 g",NULL,"$6.79",4.0,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e511a24a-e330-454e-8453-89a4be796475/300x300.jpg","2a6ae3ba-3333-4ca3-a659-07b2b185d553","Riviera"
"Riviera Vegan Delight Coconut Milk Plain 650 g",NULL,"$5.99",650.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b96cc486-f28c-4ad4-900e-eaee7e464aca/300x300.jpg","46b153a8-0d3d-4a22-ae6d-46a9c2b33461","Riviera"
"Riviera Coconut Milk Kefir Vanilla 946 ml (bottle)",NULL,"$5.99",946.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/07d5a6e9-7b1e-4dc8-8b33-5a7c252f5b30/300x300.jpg","90d85102-9034-4956-9f4d-2c78eed02d94","Riviera"
"Riviera Vegan Delight Coconut Milk Yogurt Cherry 500 g",NULL,"$6.79",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/fa2f8610-77db-4af4-ad84-dc5e4151adab/300x300.jpg","5506483e-e37a-4145-adec-69e4217ec6f7","Riviera"
"Riviera Vegan Delight Coconut Milk Raspberry & Black Currant 4 x 120 g",NULL,"$6.79",4.0,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c5e6b0b9-29d0-4af0-a437-6881aa23ddde/300x300.jpg","790c7196-57dc-44c7-a40a-6224d8f54ed2","Riviera"
"Riveria Vegan Delight Coconut Milk Raspberry And Blackcurrant 4 x 120 g",NULL,"$6.49",4.0,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/77d652de-ef80-4c10-8f9d-8c88e0a79d27/300x300.jpg","6849edfe-bd26-4740-9e00-ef8b6929df44","Riveria"
"Riviera Vegan Delight Coconut Milk Raspberry & Blackcurrant 500 g",NULL,"$6.79",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4e0e48bd-56f0-4864-b72d-42fbd43dc760/300x300.jpg","9aec08e5-1943-4cb6-8915-39074d8ac87c","Riviera"
"Silk Dairy-Free Half & Half Coffee Creamer Oat & Coconut 890 ml",NULL,"$5.49",890.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d5906aef-6845-4da6-8d7c-07747eb8ed6c/300x300.jpg","62303e4e-dbe7-4e0b-8414-768b85bfe1f8","Silk"
"Silk Dairy Free Whipping Cream Alternative Coconut Based 473 ml",NULL,"$6.19",473.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/dd714069-ca78-469d-b469-d14bd5bbb907/300x300.jpg","f8cd7986-567b-4fbe-b2c4-dbbb6045bc6d","Silk"
"Dare Whippet Cookies Milk Chocolate Coconut 230 g",NULL,"$3.79",230.0,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8deb28d6-3d3e-4113-8c94-dd73c506719d/300x300.jpg","85a95509-1178-44c3-a1ec-394b778d3608","Dare"
"Compliments Essence Moisturizing Shampoo Orchid and Coconut Milk 300 ml",NULL,"$3.99",300.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ef30bd97-1390-4c8b-835d-0097b697d73c/300x300.jpg","7cac73dc-65b0-4dee-9ef6-406ff5182a01","Compliments"
"Compliments Beans Lima 398 ml",NULL,"$2.99",398.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3e8365aa-ef2b-44d4-9a1b-de2a0040d448/300x300.jpg","b368e450-ddd0-43ed-a7cf-c3fdf861cb15","Compliments"
"Compliments Essence Conditioner Moisturizing Orchid & Coconut Milk 300 ml",NULL,"$3.99",300.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ff8c084e-e81e-4263-8e83-8a4dcc917464/300x300.jpg","930e0e37-10d7-4a17-830a-42f31c7f1956","Compliments"
"OGX Shampoo Coconut Milk 385 ml",NULL,"$9.99",385.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/aa785c27-e48e-471b-aaac-4f7b95d51046/300x300.jpg","7b23790a-bc9f-4bd8-8c12-33757a968eb8","OGX"
"OGX Conditioner Coconut Milk 385 ml",NULL,"$9.99",385.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/eed515f2-cfc4-46a1-b0c6-4a2eceb1e2db/300x300.jpg","152827c1-2876-4312-8822-4ee6e7c7e9b4","OGX"
"Live Clean Moisturizing Hand Soap Liquid Coconut Milk 500 ml",NULL,"$6.99",500.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/60ef504d-ef8f-4a28-acd2-e0d8b8464495/300x300.jpg","eb5a2b19-93f9-4cd9-b02d-8a165eb11d5f","Live Clean"
"Live Clean Body Wash Coconut Milk 500 ml",NULL,"$10.79",500.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/db0e908a-a978-4fa1-a710-22dd249f693d/300x300.jpg","6ac3372d-de17-4a64-bde7-ae9d400fdbfd","Live Clean"
"Live Clean Moisturizing Shampoo Coconut Milk 350 ml",NULL,"$9.99",350.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2ccca252-4e8c-4909-9071-78cd6338f55e/300x300.jpg","2d9e1eb5-9b7a-4e82-8647-6ee060b231a5","Live Clean"
"Live Clean Moisturizing Coconut Milk Conditioner 350 ml",NULL,"$9.99",350.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ac5ae0dc-aa67-4a4f-bbbe-4b46a291d9d5/300x300.jpg","fcb9942a-bedf-4516-9b30-4f6ce7201837","Live Clean"
"Russell Stover No Sugar Added Milk Chocolate Coconut Candy 85 g",NULL,"$3.99",85.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/921c4e17-f61e-4746-805b-26171f2d0a85/300x300.jpg","99b8cf0c-e103-407a-a169-08a26c7203b1","Russell Stover"
"Bounty Coconut Milk Chocolate Bar Full Size Bar 57 g",NULL,"$2.19",57.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/495ce6dc-2982-45ac-9cfd-f82f32ec5286/300x300.jpg","5914ee50-621c-4733-b6ee-9129abf39a2f","Bounty"
"Bounty Milk Chocolate Bars Coconut 3 Piece King Size Bars 85 g",NULL,"$2.99",85.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ca214883-8647-49d7-a86e-c97af862bed9/300x300.jpg","8b84aca2-e94d-4f46-b69c-85d25353caee","Mars"
"Compliments Six Bean Blend No Salt Added 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/0d3b7443-1fad-4f28-8350-b6f9b28a6ac2/300x300.jpg","b7af6290-8d2c-4f31-bac9-d7cfdf105901","Compliments"
"Compliments Balance Dark Red Kidney Beans No Salt Added 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e2116920-6f99-4045-b927-5b101cb055c8/300x300.jpg","0acc2214-2abd-4311-a6bd-bf60251de653","Compliments Balance"
"Compliments Chick Peas No Salt Added 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/742b805b-d86f-479a-9543-99db277ee564/300x300.jpg","072608f1-4604-429d-8c6c-7081d4192de5","Compliments"
"Compliments White Kidney Beans No Salt Added 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2c02d97a-61f9-485b-b1ea-089b7bf67589/300x300.jpg","ab05f7b9-11b5-4be2-84e9-b8da3ef276de","Compliments"
"Compliments No Salt Added Canned Black Beans 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/00d772ca-ce54-4020-b657-87352bdb6735/300x300.jpg","86c59998-6c6a-4888-bec9-27cf7dd831fa","Compliments"
"Unico White Kidney Beans 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/6a8aebe1-97bf-4620-ad66-332c3a08710a/300x300.jpg","01a1a490-7560-4ed0-83e6-7d546c8ecf40","Unico"
"Unico Black Beans 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/428fb63c-2f70-4409-9a82-b22710768b5f/300x300.jpg","40c369ff-3269-4b78-ab1d-8c2da3c20975","Unico"
"Unico Beans Red Kidney 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/264d9f57-1f7d-4376-bad1-7d8b410a0f2c/300x300.jpg","4af98ebd-b313-4b73-8dd2-a577e2f98c40","Unico"
"Primo Mixed Beans 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/48a18336-bd7b-4c80-9df4-7cb4a680568d/300x300.jpg","256fce87-e6e6-4df4-b33f-693b507e120d","Primo"
"Primo Beans White Kidney 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/39448c31-9662-4053-93c4-297877375f13/300x300.jpg","64fc23fa-be66-477c-a2fe-2a14156ce032","Primo"
"Primo Black Beans 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/019aa5d6-f814-48a6-9fc7-a8ef3ae984aa/300x300.jpg","e5fdc4f7-39c9-406f-b3b7-e10862333697","Primo"
"Compliments Beans Pinto 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8a35020a-d29d-4909-b13a-7914d45dc893/300x300.jpg","b4b4ec4c-3385-4d6b-b11f-118c96b05d07","Compliments"
"Eden Organic Gluten-Free Navy Beans No Salt Added 398 ml",NULL,"$5.79",398.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/246b04b1-4d21-4589-9dac-0326b365a884/300x300.jpg","fa190c40-05c9-4f6b-8c24-10a32e8d4720","Eden"
"Compliments Black Beans 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/66c42f24-c89a-42e0-b53c-20ca25cea858/300x300.jpg","5709c5f3-6ee7-4e25-9df1-d6fb325c93ef","Compliments"
"Compliments Organic Pinto Beans 398 ml",NULL,"$3.29",398.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2e2b1dcf-0d13-4689-ba79-7ab2e8fcfce6/300x300.jpg","94553631-1527-44fc-9a49-0a7259afbb37","Compliments "
"Unico Bean Medley 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d91f591a-7f82-4318-a163-a7d7f10240d8/300x300.jpg","30572601-9bfa-463c-83df-9e1784cece4f","Unico"
"Unico Red Kidney Beans No Salt Added 540 ml",NULL,"$2.69",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/7d895f4f-d32c-4294-a868-a1dfca4bc790/300x300.jpg","3241c1ae-2462-44de-901a-e3cd3e678d97","Unico"
"Compliments Romano Beans 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4b4108ea-8713-4311-95ff-da927314c1bd/300x300.jpg","f6660452-1208-4f7a-8894-a8aa1333d186","Compliments"
"Heinz Beans Chili Style 398 ml",NULL,"$2.99",398.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/a82971f4-8119-4e2b-a5ee-aa32f6f15dbd/300x300.jpg","24a8c46e-6730-4028-865e-c105c9f6a8f6","Heinz"
"Compliments Dark Red Kidney Beans In Water 540 ml",NULL,"$2.19",540.0,"mL",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/25656a1b-186a-43ef-a602-50e9908fff0d/300x300.jpg","31913cc7-34a8-48f1-940a-2b7a3b7c7e44","Compliments"
